0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5851161740377911,-0.1259395334863765,0.19409968525014293,-0.13661066252634577,0.09193704534561369,-0.009951714005273555,0.07590206491361967,0.14661409793378868,0.060380179070421834,0.09723726611908806,0.008340769809930839,0.10617181087647341,0.004175815681402212,0.12572710355427302,0.022779876365870474,0.07864538600223658,0.04117349111580851,0.08676253829030339,0.11559762995281607,0.04488897373370414,0.0711891215037287,0.016865872139034413,0.08509614382727866,0.057844666724708955,0.10415997168735544,0.04882161654054489,0.08615464037801301,0.032686891497799,0.05778621441271071,0.05831582694240975,0.062399876456468724,0.08970965527253384,0.035454241156241365,0.07654749810807442,0.04743440143638826,0.08830051635071476,0.04014001849919986,0.10705763387989904,0.031628764848759955,0.09501282021776977,0.046942592767730974,0.06321133263658923,0.07619334664146578,0.06107349156062854,0.10741746748015693,0.03440196184581377,0.08824380760784846,0.05244168906150127,0.08328673576410131,0.022874861035114886,0.09164832798268628,0.03355322167269515,0.1164730683481993,0.05073444140387183,0.061854515787127376,0.07591843604631823,0.04318640911847633,0.08334611068670356,0.041758097645394274,0.10002299021269778,0.08118423574397467,0.059999083114779174,0.08660284948973603,0.03809990876197496,0.06693807453686126,0.06888340467180785,0.052621238097941093,0.07111927257192478,0.04919442364029097,0.09898290168275962,0.08318758103276411,0.0545572917326562,0.06410744093420764,0.03917549781635619,0.056112159471784814,0.06910236924146904,0.09021475277930668,0.07476515582473248,0.08817633308969446,0.050336064218120084
-0.1259395334863765,0.58887790257764,-0.12342791710623262,0.19520055644543127,-0.13827453648057064,0.09057983573421921,-0.012572773907415383,0.07573065993972476,0.14285591600242423,0.06396598571963034,0.09915343472521125,0.008152573361562098,0.10377762889460074,0.003821565237352074,0.12208205378767698,0.025918095850370176,0.07918426506486759,0.039265483951860275,0.08564562847963374,0.1126245481680562,0.04571306675413605,0.06763000784181071,0.02006729284491949,0.08584868374936402,0.05608500455254908,0.1028520347934453,0.046110243228134624,0.08622384023450974,0.02889008452884618,0.06158103627730295,0.0609437801864423,0.06379104765012207,0.088419911394398,0.03366595727928392,0.07467449318486706,0.0455572852192079,0.08640521342123142,0.03827565318979064,0.105133271071518,0.029820273488619632,0.0929835109083121,0.04534542609722356,0.06081306421649119,0.07542558831084074,0.05764477162221806,0.10971407520006482,0.03286093357263075,0.0870607047071897,0.04965009029375231,0.08360039997024507,0.019097874923017188,0.09544609665110806,0.036197612532579984,0.11790576165626795,0.04950460996435784,0.06000790458092105,0.074162820447406,0.041092056705537956,0.0818905760960951,0.039137577679795685,0.0998207606700486,0.07743161630058482,0.06355605187636108,0.08842409933114725,0.03773671419066381,0.06456066328219157,0.06843913107454845,0.049014927531396926,0.07409876239650465,0.049289582727983824,0.09689535432602916,0.08227393454585037,0.05133681062798772,0.06571101761038217,0.03642949840545668,0.05714342237394034,0.06579161747352236,0.09267826229376376,0.07363205481171055,0.08653178891912303
0.19409968525014293,-0.12342791710623262,0.5881851806536584,-0.12174502438058678,0.19153986447794902,-0.13742505797478002,0.08751625668041325,-0.013510798944502626,0.07085840749669886,0.14593223270964803,0.06244171985734452,0.10150670224450004,0.0069737706385799405,0.10201919849382138,0.0005125142820903908,0.12180380904459596,0.026974061447040596,0.07511493016069828,0.04097561122483704,0.08401554855031743,0.1116163109889054,0.042508497747403284,0.06733558422622563,0.021445782869703653,0.082027954432554,0.057240761683397645,0.10031060831984209,0.044711281781526044,0.0823336885362823,0.029705485484576914,0.062303847274372666,0.05961645576751375,0.06325807264628906,0.08424301699053836,0.03540093164241361,0.07542269753244253,0.04518459885343595,0.08386208791732784,0.03588485588887509,0.10188923380598158,0.028214265981763527,0.08897373389967858,0.046417576971755053,0.061270308669827155,0.07212439222355664,0.05770442159168496,0.1072950872028447,0.03040083008553375,0.08405815383629445,0.047754805111578855,0.08098445964421935,0.01863770832175169,0.10011626953355841,0.038870086975677565,0.1173258357758461,0.04645114542448207,0.05849651256525488,0.06991662440155492,0.04244032503706171,0.08009707485688172,0.03733004942652331,0.096585032906806,0.07725010397708365,0.0660443623843889,0.08600137418171895,0.036969704133114414,0.06163786992503077,0.0679823022377798,0.05009560955209704,0.07286572856513643,0.04624670235426101,0.09513334507267993,0.07804334394377607,0.052249118324182296,0.06089862184523775,0.03994374123005079,0.05638682435911605,0.06716335214138179,0.09003228448728734,0.07219156741165313
-0.13661066252634577,0.19520055644543127,-0.12174502438058678,0.5881282040811243,-0.12121205247188471,0.1904404146118739,-0.13766668812615163,0.08779552776432953,-0.013665430604062735,0.07163493141793487,0.147614458499908,0.06139507538100779,0.10063814985422502,0.007478861453214698,0.10130260866611764,0.002380338932831341,0.12168304463164524,0.027533844092391985,0.07380572158698237,0.039963547450203675,0.08488010543533214,0.11090602860795488,0.04441816898600664,0.06720540047146338,0.021989155059154265,0.08083357208182339,0.056739720204747116,0.10090892549825295,0.04414219058670056,0.08413156892388476,0.0308872812055534,0.06361344451005205,0.05910774928019109,0.06392789070675127,0.08250066741152827,0.03405098889283027,0.07451093158684692,0.04515832499287697,0.0837413009268189,0.03617022054514198,0.10139579015720321,0.028924209361837153,0.08720251280588238,0.04580494887530636,0.06067166120170782,0.07338599137024326,0.057809471196445916,0.10761692128317758,0.030039334508912097,0.0849918322928632,0.046687123513937175,0.08329421644204825,0.018249759764244068,0.09984918801596314,0.03841369507769711,0.11751363487071108,0.0460730476447332,0.05902273835347441,0.0685626240681248,0.04169096597357268,0.08070689407466444,0.03652392133532764,0.09864854727449543,0.07727417121129841,0.06681016488432316,0.08497749165029418,0.03789015229802031,0.05980207438638244,0.06921771188910163,0.05064208560633777,0.07291443701608111,0.04644011910340065,0.0950230110192841,0.07857597610224555,0.05263708361423608,0.06007014402287179,0.038393283772937145,0.057217008034170846,0.06758752304654296,0.08968799385119344
0.09193704534561369,-0.13827453648057064,0.19153986447794902,-0.12121205247188471,0.5861206176749145,-0.11872265174590779,0.19018636174693812,-0.13847704716775747,0.086915240639275,-0.014517488160845726,0.0677706557517513,0.15036502071538163,0.06290569651210162,0.09915726993375308,0.008149262569406594,0.09736057345748951,0.0028910616673095057,0.11951913259459193,0.030670378298086984,0.075502718199613,0.03792212993177239,0.08556318001051569,0.10687322500900114,0.04502792418553563,0.06513679869607124,0.02475091897601591,0.08124618540634226,0.055154114933852035,0.10113021224049018,0.04061477622733689,0.08185895401070409,0.02784429785094351,0.06453701536434285,0.056689136110018926,0.06796878708560604,0.0854845713799566,0.03584992442268507,0.07393856419929652,0.04481950399978982,0.08234989758767848,0.03679764853673645,0.09893515871095739,0.03286159983920823,0.08858567245720318,0.0462327000421501,0.05807008965186335,0.07257188704986632,0.056535669796963714,0.10762648531841303,0.027635926363536262,0.08656116369243319,0.04178377800239369,0.08524988318750666,0.019462363778348424,0.10065269721159403,0.03727159506334445,0.11792518302870608,0.04393513063046243,0.06216296626039742,0.06967454820798749,0.03998080065340725,0.08158105092584186,0.032199912911530064,0.09921197939593661,0.07508889191045115,0.06874440853910489,0.08234825029013768,0.041584578435357705,0.057506487582524836,0.06778051292188231,0.04979103738256598,0.07207901729230069,0.04562613149236189,0.09414332516196043,0.07658521822297508,0.05522138507079719,0.06309895283090641,0.03700978646197474,0.055685166883421025,0.06794643998199681
-0.009951714005273555,0.09057983573421921,-0.13742505797478002,0.1904404146118739,-0.11872265174590779,0.5853095500536809,-0.11680379002608081,0.19085838437952182,-0.1353703995890668,0.08511610015930177,-0.013131647435174053,0.06600195648136979,0.15091785125369728,0.06416106732977551,0.10112090870105919,0.008775548958020955,0.09665036697541361,0.005650536314335123,0.11810259287052687,0.031480052015972024,0.07636003536381161,0.03981986440077637,0.0862099143607544,0.10595266905944037,0.047623070469198,0.06410540994127575,0.026270833968987793,0.08229192125672961,0.05752796638334695,0.10103413603763964,0.04043108059333332,0.08302859788000899,0.028066503413089958,0.06739220769969881,0.05515296299054811,0.06716314803864888,0.08550695021718781,0.037484493967017106,0.07545224350272525,0.04698084983017747,0.08326808677500012,0.03955461226188297,0.0978197412575444,0.0324200476693622,0.09057245347089941,0.046495971508456524,0.05965597513123077,0.07423615278030785,0.058386485158673125,0.10907266908003704,0.029068385513912172,0.0874105326571342,0.038677736267263035,0.08346168937608427,0.019727375565688567,0.10266774689142988,0.03815632649483167,0.12079074415543964,0.04274135285635833,0.0631409168860918,0.07098664721565563,0.04187571404851459,0.08219173090867034,0.030600182838236213,0.10095831973633725,0.07533887609524914,0.07085038791341083,0.08220390280786358,0.041182804051902736,0.05843276529013152,0.06975546487974897,0.05097416888317431,0.07478225266709052,0.04516489881415037,0.09734113474399715,0.07411962695378756,0.05533870132541751,0.062412463071999436,0.03881845810197161,0.05653223607353275
0.07590206491361967,-0.012572773907415383,0.08751625668041325,-0.13766668812615163,0.19018636174693812,-0.11680379002608081,0.5864076906563982,-0.11714089003431864,0.19216710732089604,-0.13749074635217026,0.0822268478092076,-0.01162639619999096,0.06790281957012208,0.15032105605459464,0.0662156094831569,0.09761857461646735,0.008785976084086952,0.09643025453784124,0.0077901042880899884,0.12037091832086966,0.030041957103408602,0.07838081086331876,0.036241134024158864,0.08617117392673068,0.10571209825329439,0.049659141284150776,0.06558934472839983,0.02542153067795911,0.08418625271804167,0.053931349946294095,0.09863110119689776,0.038211105378306694,0.08410915712371608,0.027659038226700246,0.07035221008944345,0.05757036302464431,0.06897861637810837,0.08608628912543186,0.03821228179402613,0.07558344072743686,0.04825562922089542,0.08274935977166308,0.042707588809598226,0.09889230639433756,0.03424814645128581,0.08815531889485562,0.04679916148360617,0.05955451122607414,0.07555006680101269,0.05700124496606009,0.11165217786044263,0.02476154968167096,0.08717807152548339,0.03863063965009733,0.08445230344977582,0.02000488071706852,0.1037029760022007,0.038036983602796864,0.12309099692973707,0.04454294984170572,0.062354717922600354,0.07319659775236152,0.03798024657506854,0.08162800576433685,0.029644696551164314,0.10306955635674532,0.07419269227556141,0.07444465033827039,0.07962419726094129,0.0403977828062372,0.05897318692041683,0.06975349308473347,0.05206491818226704,0.07357714472836469,0.04542692654472126,0.09818892629892104,0.07723239551204915,0.053470820703880595,0.06215461898460953,0.03977449157534214
0.14661409793378868,0.07573065993972476,-0.013510798944502626,0.08779552776432953,-0.13847704716775747,0.19085838437952182,-0.11714089003431864,0.5861292635432745,-0.11779091253691563,0.19224080383589906,-0.13855246916412897,0.08309697634525237,-0.011371424409131426,0.06739002033217426,0.1501829192961225,0.06524768073395343,0.09783597495983731,0.007901368157206958,0.09733468563315849,0.008048946616183624,0.11979172129775702,0.029916275856798045,0.07738971336197896,0.036511312280766886,0.08533178612207354,0.10647688955287564,0.049528588822778635,0.065083922333842,0.025123561857960625,0.08341613805104633,0.05345299852423169,0.09778357411922038,0.03838392439928085,0.08315392945114053,0.028782010128936948,0.07113336984581702,0.05796700435108674,0.06861232925496977,0.08578960026503837,0.03758688007548611,0.07558864180241336,0.04730542600665645,0.08378778858716046,0.043079647930747485,0.09869684268309874,0.03363129962650894,0.0877424119747746,0.046272598496678766,0.05928596621813662,0.07480427873299333,0.057140627751637287,0.11043791954485309,0.02565054688995551,0.08770915374076085,0.03877050808254208,0.08390371832244782,0.01996698342202653,0.10280863238373537,0.03890965817015221,0.1231951646214519,0.04397088291817097,0.06227192797211388,0.0721460364255314,0.038339452262060335,0.08088681285898108,0.030038131702259878,0.1021770728866633,0.07503509524486125,0.07399308489635319,0.07916923654273011,0.03991976429104232,0.05861444192243862,0.0691772060848735,0.0519368114052034,0.07266692602942584,0.046362010786773954,0.09884509174051145,0.07702523100076655,0.05286577540292433,0.06211052934189572
0.060380179070421834,0.14285591600242423,0.07085840749669886,-0.013665430604062735,0.086915240639275,-0.1353703995890668,0.19216710732089604,-0.11779091253691563,0.5875275436172557,-0.12069309769413429,0.18753068057364214,-0.1358924998035059,0.08590745609567403,-0.01253513374719378,0.07015875699503346,0.14468077470127758,0.06540352080972393,0.096954640668258,0.011466179633325267,0.10065894189264446,0.005671548994324248,0.1225215748683069,0.024292776980307473,0.0775114563497565,0.03563091143136137,0.08866181902027129,0.10845665541820197,0.04801835389321739,0.06752584631015286,0.019618839146486357,0.0797617535558783,0.04981330774315911,0.09939933534503007,0.03719601110904035,0.0880023073402887,0.032653237798284544,0.07391713732342245,0.058534929927193675,0.06943204181633351,0.08556556318899887,0.0393638961457955,0.07424919336864194,0.052367332346731243,0.0855219539101955,0.04549605944038458,0.09493280462162117,0.033784704115351484,0.08725892253318009,0.04792610058138757,0.05687380551270457,0.07848383176277751,0.05035901874795346,0.11069242954585691,0.025930278045140424,0.08917835056916258,0.03879997182621566,0.08531942328444786,0.01921952330956413,0.10657636394039624,0.04148398818077004,0.12172940265575424,0.046991824548210645,0.05616908666823689,0.07159523103865557,0.03652820704634966,0.08408000635435305,0.027863209488665205,0.10772551521312079,0.07115231768266045,0.07260509257317836,0.07961037859194166,0.03968379981300521,0.05975738505209705,0.06741722445863801,0.051709642061269684,0.07445438193689403,0.05111946424549811,0.09611158102161306,0.07627314404872271,0.054167267683988045
0.09723726611908806,0.06396598571963034,0.14593223270964803,0.07163493141793487,-0.014517488160845726,0.08511610015930177,-0.13749074635217026,0.19224080383589906,-0.12069309769413429,0.5907492816194063,-0.11805945224872458,0.18663767524201366,-0.1382955446390967,0.08600788542786078,-0.01575773361459491,0.07383349297439587,0.14499404545878677,0.06438946020274318,0.09518299285613305,0.008529950388912588,0.10189313216329164,0.0025173063065925443,0.12627336138927125,0.024757937621604244,0.0765957494220652,0.03380004103097352,0.08628771112703473,0.10893864026753684,0.04478920763940007,0.07163785084902799,0.022420921452572205,0.08173735300189543,0.048489413621876455,0.09855337367650518,0.03455115010364834,0.08563679974150984,0.030589570562886935,0.07251371408689995,0.05701893234864476,0.06829439104134416,0.08370343749253008,0.038688739198251006,0.07119348311916375,0.051356284919004395,0.08254488536113518,0.0481095107770417,0.09386400845708903,0.033137725407778054,0.08492566573746602,0.04883098159792602,0.053300554109786895,0.0829664108117825,0.05204359763926188,0.11156416323293991,0.02468852574002985,0.08794217546195164,0.0372241083637,0.08414282888387238,0.017164170403657468,0.10409101685231648,0.0417726819586955,0.11836248070863689,0.05111836558572506,0.05753890344597525,0.07187664673122898,0.03402582880970802,0.08441250623218716,0.023863910467311598,0.11082724029275834,0.07161627145710371,0.07108989305293704,0.07907108442261777,0.03721280192426242,0.06133155638807929,0.06565720109158821,0.051879241066008296,0.070879922239567,0.05354637995915968,0.09557538425810942,0.07480409467885113
