0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.5906892669669851,-0.11844549861719764,0.18488709995872885,-0.14174530229021895,0.07657103004549022,-0.01585749913047828,0.07073136347994165,0.15142899197924864,0.05958005285480213,0.09482125575416456,0.0010237259978861724,0.09580458751955179,0.0016028534353489377,0.12438958611971444,0.03285083521906707,0.07530493923125296,0.04307339724905936,0.07219364889457197,0.10700644659658845,0.04112293223881087,0.08120550113306042,0.02333560136136285,0.09393317301183898,0.056071213153650136,0.0926265800439815,0.038183093651392434,0.07449428248194302,0.030264022974695243,0.0586638448664227,0.06874610790667922,0.06685239385579309,0.08615156475757561,0.031198583069288244,0.0771604724645499,0.04242425486632268,0.07729630299320768,0.047562133916040875,0.09345096762307181,0.030119588258602333,0.08615187606487472,0.047834301510105835,0.053172405422915736,0.08131584509104853,0.05404122680328047,0.10653418098238114,0.021042873581377963,0.0869998592658482,0.044705325350102194,0.08390352779044451,0.01563526378978256
-0.11844549861719764,0.5911696058201024,-0.11889081699215044,0.1842696473904003,-0.1423920070529404,0.0759229057491838,-0.016511902872886963,0.07008764177365648,0.15076455454079657,0.05895562311548219,0.09412058274514014,0.00047226172788929,0.09497652156502888,0.0013377644529964266,0.12320572937340596,0.033643800113160316,0.07477285823594554,0.04266489950772116,0.07122977517681414,0.10711474750572919,0.03981882733382023,0.08251678176833867,0.0242486476339034,0.0944278484792481,0.05564658114151623,0.09198898841400145,0.03757692067487916,0.07377115161160602,0.029761460947020278,0.05775904065498623,0.06867628277873974,0.06555670219121083,0.08737970282089012,0.03182741801358163,0.07703506987956403,0.041603390402864864,0.07714290571819835,0.04631695928230684,0.0944797157252051,0.030152444464405462,0.08543109482117553,0.04751884076186656,0.05206044867211494,0.08186952258597752,0.053093097476199995,0.10689025192601748,0.019899748483311927,0.08785045144330005,0.04431409209028195,0.08333570517853536
0.18488709995872885,-0.11889081699215044,0.5893700676045012,-0.11743342581741491,0.18248867131895274,-0.14015200690896867,0.07530322159081397,-0.01668403304143542,0.06849746900311258,0.15198034156767948,0.056987648332720825,0.09694623252417223,0.0016318320714454385,0.09380138909312884,0.001618068197557969,0.12025455594972694,0.03478705122637612,0.0725417048965511,0.04585136091173432,0.07146078574432739,0.10686874639265609,0.037829886885067415,0.07939977959045164,0.02460793091940231,0.09235128577777127,0.058132052223411675,0.09186838421646955,0.036898083081423595,0.07297189984276581,0.02899603396488726,0.05686044731824374,0.06777107831830138,0.06472448097398735,0.0840117950381958,0.03473105783779997,0.07966475333584301,0.0425791118569542,0.07708513661977597,0.04433067233589311,0.0925478735517016,0.03058625399046187,0.08297552660530001,0.051045705381190735,0.05245262585781488,0.08180376716675464,0.0513870613171348,0.10665221598574222,0.017551849499992986,0.08715006897636465,0.04287549790972484
-0.14174530229021895,0.1842696473904003,-0.11743342581741491,0.5898097909796434,-0.11564990545845996,0.1826661523494825,-0.13882025158052488,0.07643826278529828,-0.014947463568579494,0.06904539024837329,0.15392804841932384,0.056770772579036295,0.09785392084888664,0.002540949003411579,0.09565007640226618,0.0014851586022197856,0.12067853535934629,0.03635610284329562,0.0728635736900262,0.045579579089333896,0.07371916068890508,0.10549246299026967,0.03756441933528036,0.07843674078259896,0.026141869295040303,0.09241313329463999,0.05918429148456083,0.09333763289915911,0.03805017170496601,0.07477668782210975,0.029471121885043923,0.05936856884493205,0.06606981534368889,0.06503011173888128,0.08305804202004978,0.03503877316759595,0.07952853496053937,0.044664588440576435,0.07617574731949207,0.04504898983580321,0.09356817172602966,0.032090975417532364,0.08340650239891735,0.049971784609058954,0.05404930412081739,0.08189642527315046,0.05337562112269526,0.10618254918357789,0.018479997798551303,0.08866598494690815
0.07657103004549022,-0.1423920070529404,0.18248867131895274,-0.11564990545845996,0.5881190313470672,-0.11301359954993255,0.18222762821948177,-0.1387809335116622,0.0749589926617637,-0.013421475635482242,0.06717224412665591,0.15716079831813928,0.05830729967244207,0.09668194134578317,0.0032554850639591407,0.09219802764447525,0.0029008866504332833,0.11842029837774555,0.040120934465372945,0.07307436570371888,0.04576975368064089,0.07112168608235944,0.10182009810832231,0.03777846534816072,0.07635047096102776,0.029038628138774236,0.09249479631142635,0.05870609028052981,0.09265293163041283,0.03754216797983065,0.07383415639629906,0.02894905913634365,0.05804472426049262,0.06222660894185019,0.06819816861120184,0.08617389894267224,0.036142154421497354,0.07990069232108149,0.042168516349699786,0.07408562489626569,0.045767177382599195,0.091036013034277,0.036273732260995464,0.08363536234130042,0.050231739285888824,0.052089411669038146,0.08203902063396558,0.050552595266379695,0.10556539980961462,0.01713012698648412
-0.01585749913047828,0.0759229057491838,-0.14015200690896867,0.1826661523494825,-0.11301359954993255,0.5877791410836141,-0.11122200254569539,0.18366588804981923,-0.13624988431848825,0.07532968167034748,-0.010536736056884991,0.06620163715159072,0.15798777675303294,0.059717707261805655,0.09888480924997954,0.0038273529352573893,0.09243441919432827,0.005385691265435563,0.11802210935049828,0.039729262125227996,0.07591201217885306,0.04457333396098424,0.07157190735669079,0.10054666350907325,0.04018158808295992,0.07580726825174824,0.030362257241523267,0.09447015984533613,0.0603215499731964,0.09506236702961487,0.03835009983793892,0.07714306682498674,0.027064934810090945,0.059259542476760005,0.06033068346630925,0.06792129672845693,0.0857633440942785,0.038720349930917115,0.07927759272635698,0.04353289091301663,0.07523185905708357,0.048228808200336835,0.09068714706748399,0.034855788484021474,0.08561463817192796,0.05077069503133561,0.054593373576506427,0.0820465913640912,0.05186811903109374,0.10778742165980223
0.07073136347994165,-0.016511902872886963,0.07530322159081397,-0.13882025158052488,0.18222762821948177,-0.11122200254569539,0.5879908792988443,-0.11077123858638317,0.1833481761111203,-0.1350461356209422,0.0748332905094661,-0.008502513693380082,0.0675470032219653,0.1575612950995963,0.06087755462757164,0.09657609992754089,0.0049125380788800814,0.09154423989713349,0.00796983723000636,0.11805827341577708,0.04069939412297884,0.07369691387772402,0.042070816433606655,0.07135134803137358,0.09975586671620269,0.04210031842938237,0.07625473517622507,0.03059951840178127,0.09445352636010995,0.06066495736544094,0.09462350135685282,0.03894768233867815,0.07563970787065899,0.024664479938999406,0.06097549524638164,0.06248485572782398,0.06859231409073313,0.08678781663347891,0.03674644333839913,0.07817885201416509,0.044384923569193505,0.07413834235337245,0.05112729148998013,0.0904347600228188,0.03562379953925622,0.08436682825836116,0.05160865551733588,0.05257017760705349,0.08199030404467147,0.0515524555513325
0.15142899197924864,0.07008764177365648,-0.01668403304143542,0.07643826278529828,-0.1387809335116622,0.18366588804981923,-0.11077123858638317,0.5885863178216423,-0.11064755592694916,0.18440634965468572,-0.13501687344272328,0.076376700825253,-0.007256591251307148,0.0674084256512408,0.1588637965855128,0.05904468800958304,0.09751505908299696,0.004552918606338907,0.09363285418723531,0.007939882748904762,0.11930026082058875,0.03867334478872228,0.07168417895654301,0.041692141686291075,0.07106188031803352,0.10126871886672614,0.04267544296620269,0.07675489956267267,0.03083330934622321,0.09510852692779845,0.060423726784450064,0.09562781749682796,0.03740828583121653,0.07382907709908887,0.02580129550888672,0.06272502727246285,0.06298011674595787,0.06983973503636857,0.0850502874327371,0.036041583204170655,0.07906332695219852,0.04385260334139294,0.07649600226352835,0.05069998922818647,0.09137703444017854,0.03466840917185028,0.08544771804595636,0.04992679745400686,0.05272500601657578,0.0820683211069107
0.05958005285480213,0.15076455454079657,0.06849746900311258,-0.014947463568579494,0.0749589926617637,-0.13624988431848825,0.1833481761111203,-0.11064755592694916,0.5873054498594363,-0.10914871013136489,0.18276536644309263,-0.13194616763465009,0.07791291292340397,-0.008306800518714968,0.06823107476633118,0.15555712369643185,0.06042883382509929,0.09547759232557322,0.008172627885951439,0.09381352844073727,0.008292874972156958,0.11671532023753242,0.03514621817704576,0.07181550300543511,0.039816232946332894,0.07383287790224224,0.10142655586219378,0.0423302748054351,0.07618846257192449,0.030485144000425346,0.09424449529775075,0.06011550967833911,0.09423448753455015,0.03376135063625573,0.07678208364959736,0.02880018240964461,0.06376838081652243,0.06349377539817533,0.06738706169196676,0.08310880428497337,0.03680485510556533,0.07675939262263426,0.04787969654103385,0.07663305856241173,0.051069404603076594,0.08951243676099885,0.034955489325687254,0.08271618458033683,0.04940787593998718,0.05155096509537394
0.09482125575416456,0.05895562311548219,0.15198034156767948,0.06904539024837329,-0.013421475635482242,0.07532968167034748,-0.1350461356209422,0.18440634965468572,-0.10914871013136489,0.5879338542287902,-0.10748432993699142,0.18281601101031136,-0.1309825105242287,0.07866655718844132,-0.006532553300083812,0.0678381670058129,0.15606171144846154,0.0617111776005284,0.0960705577750279,0.007936434167027426,0.09592769576722214,0.006810839522876902,0.11618199900460088,0.034267703337494744,0.073078624747245,0.04009975472759677,0.0748173849758911,0.10275501896280279,0.04334780102912366,0.07782650907604387,0.030853229364877752,0.0965352458888691,0.05843076093497267,0.09421871434708123,0.033121964816418985,0.07731125384204561,0.028759652489647347,0.06573602604746279,0.062453665198967875,0.06789170226569162,0.0841132868176328,0.03800602544827219,0.07748639128132703,0.04689926453893975,0.07813757421381724,0.05100260967098423,0.09137207821417037,0.03429862232059329,0.08353081251334422,0.050711704656436714
