0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5852445282043782,-0.12565304460721471,0.195842201762941,-0.14030859584866812,0.09798622082444854,-0.01370357676842831,0.08121302044802203,0.14212224976896276,0.06047645414421923,0.0897757838776756,0.006271118669100345,0.10933686063933898,0.003999512328709393,0.1332113276503881,0.019804681222363205,0.08860552485881597,0.03310093569619467,0.07945192488228078,0.11642354882923568,0.04353209519530523,0.0797762614786496,0.014233148086260026,0.09239092513654991,0.050822157698804264,0.10131715699431912,0.04826140396424401,0.0855184399810525,0.03728220901978704,0.05297478413765653,0.06951480738315194,0.043936098665318495,0.10042770172583085,0.03141836523163698,0.08305542644746867,0.05367577677602999,0.08661929991599242,0.044021981799758726,0.08655029502576357,0.029748657579534165,0.08741437499789527,0.04702123945754986,0.06466893261418769,0.07335249325323147,0.06288304335218985,0.09473866472521496,0.03441849323600731,0.07975806041101864,0.052775036291856856,0.08150497998997948,0.02141373474896816,0.08576709674814059,0.03221807073306794,0.11648319288646813,0.043761186290756954,0.06399095345323802,0.07386567328286194,0.044128278644030954,0.08147729463834087,0.040358959770106104,0.08805169569208132,0.07357593410832468,0.0527076601013699,0.09081291651464032,0.040276777303125726,0.07037808131350304,0.07418005792602703,0.045810853747425925,0.07109216805353082,0.048265554325818846,0.1034755966798565,0.07607416651411801,0.05690593378441793,0.059365486675510754,0.04177407806147484,0.05206321673526836,0.07215582137225196,0.08127357087692923,0.07415774895573872,0.08630075693015445,0.04972977825035769,0.058751365933074534,0.02426480198456489,0.08706421460692368,0.07012962814767895,0.1028909095633063,0.044408969052336794,0.08543388052802789,0.04782828965491133,0.037564948175170115,0.03485413243825054,0.08662949232233992,0.09307462272668118,0.06992782592392516,0.09222589734243059,0.03211181487793233,0.08031613666739286,-0.007783516117431764,0.13028719756017537,0.026778829021771502,0.09298901885388361
-0.12565304460721471,0.5856054513048089,-0.12468480774465691,0.1955128611719263,-0.13923085152739423,0.09711876220446038,-0.013544532282053373,0.0818629416758119,0.14249339463274377,0.06141543710048904,0.08953194608687981,0.007412497704694449,0.10828640724251046,0.0036590847421303064,0.1336724932397901,0.02033585597591601,0.08927452985569202,0.033546530308004086,0.08030679074371791,0.11642499408882874,0.04473608479982391,0.0785824265951949,0.0134360530229909,0.09204154893324241,0.051350210360548244,0.10174788562374536,0.04909323239355621,0.08557283764288952,0.03847491833958618,0.05183678042000363,0.06890668563796545,0.04399582532624707,0.10118752741155487,0.03153079134987127,0.08421223176108808,0.05267982083374301,0.08644827943534972,0.04462751340207218,0.08690476129825643,0.030692204863292383,0.08715283805162675,0.04815077179853815,0.06365291891867168,0.0731136646400924,0.0634414956865267,0.0951537559984864,0.03527898383444736,0.07973609891067625,0.053980003784131564,0.08030064249713399,0.020579718625375124,0.08532558995618386,0.032627388209363714,0.11705072870177638,0.04435560946364683,0.0645866814002787,0.07446717302638732,0.04471995991988532,0.08208801692325103,0.04093290870057538,0.08869572415327574,0.07408281632104798,0.05346878267294067,0.09105657489334937,0.041364927451311484,0.06964922212534173,0.07466912386723654,0.04618632728267991,0.07197811927362653,0.0481660087932216,0.1046742737580083,0.07486889381364945,0.05606670096350147,0.05891080228498499,0.042164381523755026,0.05264926350892422,0.07271298947242617,0.0819382416372797,0.07461968233289122,0.08713241400338038,0.04979395850151675,0.05994230992288972,0.02313595035639667,0.0864862166017166,0.07024489280437053,0.1036454128343628,0.04454996522273763,0.08657839143818641,0.046882708693977676,0.03753474816547723,0.035516643522962854,0.08691945025940769,0.09409668549477625,0.06941890941013852,0.09309737699651795,0.031784529797798534,0.08136684803828645,-0.008565343823212895,0.13064680232737047,0.02730074711804359
0.195842201762941,-0.12468480774465691,0.5857153471917181,-0.12457329434329763,0.1957274744909337,-0.13971495403894357,0.09616651462097225,-0.01266556563911073,0.08037803369689367,0.14572847163245853,0.057818170468214476,0.09519613837454749,0.005035097775749854,0.10577553049886447,0.003977351552744881,0.13260581225066007,0.022861378467207497,0.08753543339491887,0.03841789507888785,0.08068330421645806,0.11801889854139687,0.04066398272114798,0.073891157494954,0.013418413662968556,0.09068065997811586,0.05463569470171337,0.10321192444941603,0.04772209998904789,0.08734994789400985,0.0336182329895624,0.04912224711866111,0.06669848864073549,0.0463786677871147,0.09835782644993028,0.037768185118112294,0.08364150026294398,0.053158207859202125,0.08670979273422086,0.04441746036628397,0.08729811375786832,0.029727010106755686,0.08709317425402578,0.048231567653368626,0.06403033106363007,0.07354954090114917,0.06300798716524762,0.09600292820519916,0.03346680127747476,0.08177330959012762,0.04853974280357363,0.0779644338531493,0.0162504092842347,0.08947273535094297,0.03595116583100151,0.11889857212831664,0.044042650030344105,0.06584422006915326,0.07306492662528127,0.04879384667711773,0.08358170755450703,0.04090490967513907,0.08928899952518488,0.07344105517426154,0.055458041443442505,0.0916870226113195,0.040270783387435324,0.0682044063624439,0.0777244789929757,0.0476091814816703,0.07034999643792463,0.0496505431262488,0.10023162502123945,0.07043365842682203,0.054680692785548976,0.05683069257874624,0.046702825411837616,0.05567020642173711,0.07420940196374322,0.08119402058394538,0.07649123963865981,0.0842947330743236,0.05549198674432631,0.057049744618563256,0.019859121857643176,0.08602571494689805,0.06959697705399691,0.10532333154212305,0.04528179985464859,0.08502179093671379,0.04415317805678865,0.041066338927835865,0.03474443063535205,0.08905228693637077,0.08998759157600295,0.07332366054897266,0.09029036885471944,0.03467996115838082,0.07620651113418228,-0.004785180208956108,0.1331017095852138
-0.14030859584866812,0.1955128611719263,-0.12457329434329763,0.5856178589447366,-0.12448608408010498,0.1957818259061679,-0.1393085169099081,0.09591928713305792,-0.012012006964269215,0.07923477729408573,0.14712822475691872,0.05573576709904087,0.09597842491440037,0.005984785325413689,0.10572227406832302,0.004489315755532674,0.13170302674290071,0.023628567081778906,0.08572415503117847,0.038267521758054916,0.08023906948731956,0.11945604288512843,0.04241249919082348,0.07384211319363695,0.014047559731543164,0.0894356292109799,0.054183647548873476,0.10376911215407189,0.0472027716423003,0.08910989046977116,0.03460639896850682,0.05001511634859429,0.06586735840729317,0.04752860066151359,0.09604861951726668,0.037836555052414386,0.08342268434743917,0.0531508339767536,0.08685073131659136,0.04441162668283615,0.08764219614275402,0.02993224692391751,0.08689771253303492,0.048042253600748076,0.06394565238279498,0.07378959635700831,0.06280648900260036,0.09672427482535124,0.032845401079002606,0.08375603106932807,0.04934030660123291,0.07962526394886513,0.014657276063391825,0.08823435467883181,0.03530747619445043,0.11911941314593356,0.043636218596154006,0.06650012609169449,0.0715334368379169,0.04828853056806331,0.08369632012046445,0.040748990630977054,0.08966791897839405,0.07268447638594795,0.055380588831775115,0.09200764583926353,0.04092724000235658,0.0670425548589773,0.07729759629705808,0.048244446387953166,0.06994865671347258,0.05123406953974943,0.10187096186036973,0.07091505210354283,0.05557540848632381,0.05510941774217007,0.04558391385821679,0.05517836895682098,0.07458126396401714,0.08057893852407211,0.07763661756333673,0.08220675406828558,0.056467750871373124,0.058267665706476506,0.020061830799194862,0.08640603336703785,0.06894844961184407,0.10521437412670084,0.04575260620317337,0.08610875391480242,0.042846922499959916,0.04142178321672542,0.03405541065547402,0.09061420674743216,0.08856562637545275,0.07439391097680385,0.0893009111656302,0.03661855626014807,0.07475218815504743,-0.005683337665185115
0.09798622082444854,-0.13923085152739423,0.1957274744909337,-0.12448608408010498,0.5859560471281843,-0.12509331360912251,0.194773036666888,-0.13829806433742045,0.09435846494248563,-0.008437610310370349,0.0753398500460069,0.15333649325883375,0.05307313669683527,0.09324283993034528,0.006373138667153136,0.10462739135318798,0.00727336176392505,0.12987610747781847,0.028955237487113917,0.08612942736965275,0.0401023919678595,0.07573866929691268,0.11432890515382492,0.04235874700594863,0.07243035197583689,0.017625609848329997,0.09109372406145556,0.05271372309717609,0.1057999891144799,0.04186371653928462,0.08612852833417026,0.032236323392321756,0.05265467772066313,0.0628337895644117,0.05435516928187483,0.09533538829418677,0.03833427840099477,0.08376433917220893,0.05296009574113052,0.08736788663743837,0.04334704723588626,0.08769041643541825,0.029918062852204812,0.0872800381957923,0.04856683733229897,0.06352050984634924,0.07478894737437161,0.060854394817344136,0.09903623986114778,0.026871816620930772,0.08115926376052371,0.04463802807035943,0.0841283303795645,0.01829014570710936,0.09028179513651198,0.03503002263470386,0.12053238999153953,0.042186289507535626,0.07094441136876825,0.07319777115567519,0.048322501594218914,0.0843851326952673,0.04013420759587818,0.09183261191092638,0.07347113803948617,0.0541307489257816,0.09050169915968512,0.04425217173044716,0.06866172170971098,0.07553582869520023,0.049961105611325614,0.06504840995166176,0.04637823025538117,0.10033436385920849,0.06871569964497377,0.06051710136589916,0.05841540537552184,0.04726020613471427,0.054423561772273005,0.07667783164458569,0.07753198148803495,0.08388622658547149,0.07898200301099527,0.0528843572174547,0.05778363782786383,0.019439766614012817,0.08822550676921079,0.0698498129810623,0.10344536150779116,0.042812625532594295,0.0899746830657187,0.04204487996702894,0.04381843793641093,0.029583374857131382,0.09490245439935088,0.08551271203626302,0.07761396887473898,0.08367057598589481,0.040721802556995784,0.07744561310982113
-0.01370357676842831,0.09711876220446038,-0.13971495403894357,0.1957818259061679,-0.12509331360912251,0.5866754813553043,-0.12445395168389527,0.19385152507614148,-0.13735227245861423,0.09157112471790219,-0.005671034153957336,0.07066863639305795,0.15553475189108137,0.05507499230079872,0.0928152452145685,0.006942516676729414,0.10247803213715273,0.008376515363658939,0.12591144753938208,0.0286756827035752,0.08444779537155502,0.043615863614530306,0.07954587237884199,0.11448727674804604,0.04314739814988483,0.06981704463959612,0.016194972451032286,0.0920869538501622,0.05090104779677943,0.10987152809107213,0.04412779042541769,0.08773971160647452,0.030154902255730125,0.05470440753533223,0.05773148306158523,0.05519222677903438,0.09505208393431275,0.03788869089379738,0.0837725448574364,0.052276252312727325,0.08819175747772148,0.04292148765976442,0.08805310804033006,0.029737770280360985,0.08672484744083381,0.04871538468374542,0.06253349839273097,0.07614070240149394,0.05884391656883857,0.10356772978442048,0.028949542620060487,0.08455040939678182,0.04139523250934141,0.08142975503326935,0.016673887691386845,0.09026590392735688,0.03384817029537343,0.12132521966144526,0.03891400758899514,0.06959905541999249,0.07295066884946749,0.04767214358917138,0.08454405987229015,0.03855905721143027,0.09091296862898315,0.07458490133573888,0.054997794572545985,0.08808187159119568,0.042829538217275885,0.06990937598518403,0.07393743696943064,0.0537538671362425,0.06868344590144375,0.04759420454897959,0.10171316469166837,0.06510949601843341,0.05804720398851185,0.057030302337666774,0.04761947491057776,0.052691070740979035,0.0787535387876308,0.07281508555902316,0.08649876944975411,0.0816501455336613,0.053177598960863035,0.05794987778233007,0.018137980257865994,0.08720730730119484,0.07139633685394906,0.1054801935832597,0.039920584784367184,0.09042621385230193,0.04003962236270689,0.04707446413761025,0.02632795626622323,0.09711824386310798,0.08293054367214513,0.0817623483385769,0.08072034736226552,0.03868593349940384
0.08121302044802203,-0.013544532282053373,0.09616651462097225,-0.1393085169099081,0.194773036666888,-0.12445395168389527,0.5859812047811944,-0.12464679998684465,0.1926400406456258,-0.1365415511686035,0.08983223211507324,-0.003725587872767464,0.07044998754197142,0.15449914119609204,0.05476884993118739,0.09166813767058127,0.0076424216637946745,0.10104774097721925,0.010182287745589646,0.12611864502272074,0.028299361908912034,0.08343977008585525,0.04184947077664073,0.07990168256647738,0.11318035013797016,0.04451789987097538,0.06975816676051715,0.015378001370637853,0.09182399182768289,0.049399688661141125,0.10900314182373862,0.042841239514999616,0.0882654908922327,0.02846869301560557,0.05695145007420543,0.05845728450869797,0.05563636359705539,0.09456341689449331,0.03740133947803289,0.08300325880050144,0.05201489622887372,0.08697673921683538,0.0440294337141309,0.08851222682119785,0.029395020371489278,0.08605019152816298,0.04828568037808991,0.06155194579282376,0.07600909286086652,0.0570884802774008,0.10314543371037302,0.02701170374041403,0.08642095371782141,0.0426438056890343,0.08183205001198468,0.015877036185174845,0.09033357488727607,0.03245173720066416,0.12294440462384272,0.03914141207828812,0.06890962204535418,0.07274913187057803,0.04651996064502953,0.08539178562941672,0.03776988556229241,0.0910691401602454,0.07327224802202287,0.056298549602457525,0.08794352994087676,0.04203119813474057,0.06947798793661909,0.07273597797418929,0.05217349253827759,0.06839093350100976,0.04603273893801726,0.10361568453446572,0.06620104997351815,0.05818118573008776,0.056134395858773715,0.04778667291161835,0.05105092261548876,0.08066587620834428,0.07239290515587958,0.08528716887489321,0.08127426599990181,0.05202893083440321,0.05873244678162497,0.017346033600539212,0.08733390709683761,0.06991489857087543,0.10674457987229315,0.03918911731161927,0.090539003864577,0.03829439148879903,0.04832703633634202,0.025114440990120317,0.09762377913341765,0.08088816030145887,0.08348148597792102,0.0815350208296615
0.14212224976896276,0.0818629416758119,-0.01266556563911073,0.09591928713305792,-0.13829806433742045,0.19385152507614148,-0.12464679998684465,0.5868510526193943,-0.12484059710376989,0.1945797662913069,-0.13800352446647535,0.09279195210500296,-0.005464022246906385,0.06928171668917653,0.15501021022787198,0.05485937084144963,0.09312682011641428,0.007424929650388952,0.10348311768233226,0.010314400607784324,0.12771809802660783,0.025847425208125576,0.08111715141352677,0.04153995803803212,0.07988723994273218,0.11469625036519845,0.04574905029922662,0.06932886389471304,0.017031332567705802,0.08914785314824505,0.0479281834054067,0.10828754326337389,0.04432919777526055,0.08737964939878942,0.031641025572872676,0.05588824930233465,0.05847504240936341,0.05625306862873655,0.09479821475406998,0.03835738262127911,0.08244069720528846,0.05297499366974099,0.08612256060270607,0.04395321618309852,0.08914865052118219,0.02960479986542717,0.08709253297315317,0.04763678305152974,0.06330631974437691,0.07307253034337396,0.05555230612755282,0.10125739116025667,0.028808483202480896,0.08806895987498854,0.043802196271830046,0.08224058307656269,0.01683641036299419,0.09036001056464903,0.03439794613397832,0.12396192994463508,0.03969092552741373,0.06955596894993349,0.07318701041777756,0.04742291242032289,0.08655579805811268,0.036756706386795936,0.09099167437234576,0.07466018549827044,0.05756238397773326,0.08729123247920346,0.043588026224531014,0.06688733507458965,0.0704657537508841,0.051296956243409526,0.06800690950409113,0.04811897837871646,0.10514943715474172,0.0672982999260529,0.058323652100158094,0.057507031195248935,0.0468561634860424,0.05406544226216245,0.07868031787458765,0.07075213135993896,0.08522721128259518,0.08170425760999069,0.05273452875030071,0.059980637477317834,0.01598393577032668,0.08635903002258731,0.07171760265594956,0.1067279821098363,0.04081790022246116,0.08866896205268363,0.04040824671476613,0.047067256883136656,0.02703314203774203,0.09515139265602625,0.08251422643361236,0.0847879025176094
0.06047645414421923,0.14249339463274377,0.08037803369689367,-0.012012006964269215,0.09435846494248563,-0.13735227245861423,0.1926400406456258,-0.12484059710376989,0.5847591183753209,-0.12316093748634174,0.1913941688846781,-0.13423488729405875,0.09215112731152572,-0.007407220700623545,0.06883963983298828,0.15307178918795938,0.05627607178088737,0.09065880821749507,0.010874799556078646,0.10385619223246555,0.009921089544409848,0.1256234580586269,0.022482007401447485,0.08167491523696328,0.03931329789900601,0.08245415959593835,0.11478631481817435,0.044292191717581586,0.06913681980194596,0.01406237290634188,0.08744241026613339,0.04562783849203385,0.1094124017002056,0.04132231115404408,0.09169447201021105,0.032712041792123836,0.05664692790512906,0.057738629349690804,0.055459870408620944,0.09363662504343238,0.037825601949229216,0.08052108460919842,0.054728736113692375,0.08689221489235399,0.04346820597849339,0.08803278783964327,0.029034525954142635,0.08532161305353178,0.04768392112081273,0.05986466425861542,0.07211635156802496,0.051962246518595434,0.10471880856380654,0.031188294039769426,0.08893270910879157,0.04250907074793691,0.08250403394807902,0.014463725331601455,0.09341670142946537,0.03494225558529691,0.12287342203338986,0.03944779758246539,0.06766259413118,0.07476941760562751,0.046259618840274165,0.08666501811974268,0.03451055889229156,0.09342010622324315,0.07462005160500158,0.056102771721729276,0.08679760755820569,0.04114271750836602,0.06384662350109345,0.06983241878565394,0.04857994372639882,0.07156748672131966,0.05021387974499068,0.10554705988263367,0.06579545883671027,0.05882037116211832,0.05457163845915776,0.05057691777056917,0.053040007285421666,0.07636455328519141,0.07010310665461701,0.08333859984888659,0.08314526468698133,0.05157952191553976,0.0599855996030886,0.013311814817756918,0.08878966406616563,0.07047005802411374,0.10717168519052063,0.03755844721883875,0.09112757709165079,0.038148106559296735,0.04822423142057956,0.02317483326133807,0.0983287273483496,0.0841027337938054
0.0897757838776756,0.06141543710048904,0.14572847163245853,0.07923477729408573,-0.008437610310370349,0.09157112471790219,-0.1365415511686035,0.1945797662913069,-0.12316093748634174,0.5869958467202187,-0.12294806703438353,0.1936144846038229,-0.1370946037875088,0.09172537526507887,-0.005942924195372366,0.07093882524941586,0.15460190517664452,0.058280089286729425,0.09214069568490536,0.010771288310651566,0.1074594668898875,0.0070654773301396506,0.12428463785296175,0.02130833264787012,0.08384826108913619,0.03982072743242795,0.08483919249585677,0.11536455537422245,0.047804668404836714,0.06669543402450841,0.012792080332451739,0.08827959697930092,0.0475054458543532,0.11060630301720133,0.04342966506815622,0.08849853551023458,0.031997325755121125,0.05861463539662139,0.05899502345154866,0.058530048810681704,0.09303208309187246,0.04165368152826383,0.07706991975813246,0.05381431148087381,0.08865088861641,0.04499346781721962,0.09069152576998064,0.02948210565226612,0.08880057190164169,0.0451867278924773,0.05772332289334026,0.07187304495744301,0.05214939006036127,0.10567678529327347,0.03266186433472466,0.09103271440409744,0.04417644824992124,0.08490396058540584,0.015351473136176576,0.09492314451266791,0.0371231890265252,0.12441279380237817,0.04220047666464136,0.06791201747258038,0.07825921551215066,0.044115509538735706,0.08873098764945744,0.0348978120570135,0.09599959867231066,0.07475288677123794,0.059719607068868676,0.08401007524777131,0.0395880249323946,0.0627115657277094,0.07174805859211533,0.04925070676556805,0.07257766142940364,0.0520256236511234,0.1073198064366043,0.06806260077963995,0.05985379402173718,0.05694943988103322,0.04760099648510529,0.05203321710666592,0.07688600730283507,0.07283522475867245,0.08333127927335461,0.08679603054747223,0.04883734771238256,0.060669461644413475,0.014530403088003165,0.08999024454251785,0.07330439071548597,0.10663755274409259,0.03937464779164188,0.09083141394862335,0.0408595671103403,0.04707195251189906,0.023299895672671024,0.09938291819816596
