0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.588148390203479,-0.12034317255105197,0.18956347543484253,-0.14005756218464674,0.08598169451508476,-0.016944801821825953,0.08018297894319357,0.14025376721989682,0.06432351539840783,0.09467144318661437,0.005219746842566482,0.10180269031918021,0.0010596579615125845,0.13149088789802854,0.02295287228032331,0.07603790497089634,0.03461418884876227,0.08072132947782953,0.10996623232636465,0.04284000059077199,0.07997803101262844,0.020669001298086995,0.08399128218141703,0.04831843821253041,0.09583652528636187,0.03961437100218604,0.08130499538911919,0.031741071003620835,0.06396928570057235,0.061994187915234596,0.06299010573379948,0.08658560869981705,0.03329458591756831,0.07292833959675425,0.045574292981708286,0.0840287970895265,0.04344170649217975,0.09888550674157276,0.029901359905875988,0.08786064238125703,0.045422754945366205,0.05647137580465161,0.08360709475258074,0.05828635976909585,0.10746983471795833,0.02556133814002886,0.08035128727770112,0.043257530462689146,0.07859811245434857,0.022422820348299004,0.09672109553517129,0.039351335996596605,0.11492344482320034,0.05774360918045789,0.0567760334141668,0.07096481778539838,0.03526987007533264,0.07748435309901526,0.0337592608817622,0.1033997004356933,0.07607961959429399,0.06418331489458166,0.08447554765320096,0.034412607536651756,0.06515588440975875,0.06320556471321813,0.0551881921024616,0.06954588380244232,0.05413653837145662,0.08857859247671104
-0.12034317255105197,0.5881575875828067,-0.12022616609286621,0.1895807880660806,-0.1398794243629066,0.08582832607873737,-0.016971137468400156,0.08027622547254555,0.14030835190144939,0.06446881336329324,0.0946311688021831,0.005393684866916615,0.10164623316563282,0.0010228804602226682,0.13157688463508813,0.023016792677622112,0.07617041293833848,0.03461080697128723,0.0809068838505614,0.10978077496799185,0.04271156945909939,0.07991004285828934,0.020732032581544154,0.08407867769448069,0.04840997414166544,0.09592826213921528,0.03970699666082312,0.0813961090902789,0.031835116852339904,0.06405766877684296,0.06209336262152712,0.06306816112669084,0.08670281486699194,0.03333210716018446,0.07309590512817245,0.04546205509119573,0.08410410893364464,0.04349952610703089,0.0990219354203295,0.029886030771291223,0.08804522808566022,0.04523715357326274,0.05634214134757331,0.08353707736421478,0.05834646306199195,0.10756008075544433,0.02564713711634717,0.08045364071611395,0.04332866413110009,0.07872618031305828,0.022432703541266405,0.09690449041213328,0.039177502796020676,0.11483443822511032,0.05776135892159836,0.05689222026740773,0.07098652995284196,0.03544611466730773,0.0773387419657705,0.03375461034646479,0.10350172130309414,0.07612427056079404,0.0643407035519872,0.08439717899587702,0.034546807721801534,0.06510548539224331,0.06336736500293408,0.055067797527121876,0.06960125976688622,0.054216909157882034
0.18956347543484253,-0.12022616609286621,0.587331295831946,-0.11907999376947463,0.1893562663044816,-0.14011551941267045,0.08421013800836077,-0.016589399125695438,0.07866233147019672,0.1428231599647388,0.061217707332617805,0.09926549849484699,0.003813300571423312,0.09969168366624599,0.0012618308743807959,0.13007144633842474,0.02538257544231892,0.07339669402536766,0.039370389873842754,0.07889430659556461,0.10662452158133646,0.04103758172294606,0.07833626800225078,0.022699612018160148,0.08265857342655476,0.051559091406509355,0.09639243613165133,0.039454407737437816,0.0812687878736129,0.03128096601919056,0.06431141517025075,0.0608824113247865,0.06487978482994342,0.08426629817871867,0.03838025389957859,0.07362322523435393,0.04729224745065067,0.08357139445357492,0.04415478759839066,0.09683751414417578,0.03198900396195063,0.08280880695099226,0.04620460217153343,0.05639880788277815,0.08331319696273622,0.05805492177861672,0.1072936886521519,0.025317736128102283,0.080246274167112,0.04290191608466297,0.0787599537626573,0.021839303464371424,0.09753037425369097,0.03972136545016455,0.1152958652274841,0.05746107071278365,0.05683707901442791,0.07044673926363933,0.03586007918220612,0.07723675145449456,0.03341870192986214,0.10335646758216105,0.07562928533902073,0.06458657359556659,0.08397467524898436,0.03470698724558201,0.06459849123045135,0.0637415954730149,0.0548846562636221,0.06935715807208356
-0.14005756218464674,0.1895807880660806,-0.11907999376947463,0.5869935137880661,-0.1177483808240037,0.1883815682318639,-0.1396518307877544,0.08470746709877527,-0.015563330028801505,0.07866928483232492,0.14384284840295075,0.06057650277945154,0.09880698457780765,0.004338743277179359,0.10019558940276267,0.0023095972509465995,0.13004885035396466,0.02646848783548902,0.07278636611052117,0.03888259181974993,0.07926151057649748,0.10682016915830904,0.042106484683293,0.0781584730403818,0.023905753506039098,0.08203842694675394,0.05201911812815898,0.09712862811749663,0.04016093273152235,0.08210656935317628,0.03187081739332544,0.06533992223638854,0.06097480964404562,0.06611595324293898,0.0834151439624006,0.0373869120661495,0.07341614947503222,0.04790839555827211,0.08426033837775601,0.04492169623962462,0.09728307749734016,0.03278973953557524,0.08152093013181443,0.045693842187074334,0.05690734194893691,0.08405892138238935,0.058759585925896425,0.10813895801844284,0.025896557740647867,0.08130973837240536,0.04295730274733684,0.08027576512808098,0.020377153333606964,0.09669236145592626,0.039660528641281285,0.11622592264274825,0.05763448340181752,0.05828160176794902,0.06926609376395945,0.03586845636195214,0.07808230542936284,0.03378806668066531,0.10465162284818652,0.07498462699814137,0.06569108871749149,0.08355927033641151,0.036037699712300336,0.06360952475035966,0.0642008795317711,0.055542564168609615
0.08598169451508476,-0.1398794243629066,0.1893562663044816,-0.1177483808240037,0.5877637077792132,-0.11887351443265093,0.18649081781487592,-0.13871146277300203,0.08328094483852316,-0.012032139528338185,0.07494234605657606,0.14981731273340446,0.057987370781574135,0.09649500207360759,0.005084294427722029,0.09893879007169844,0.005607792462191425,0.12704512056387798,0.03264370264712467,0.06956748039357084,0.034757005652725374,0.07707414362777235,0.10548478973945705,0.04471998536875362,0.07715034261381976,0.027815246646483036,0.08306396932629294,0.052264836060340616,0.09752578798553804,0.04006666076501381,0.08294288863052215,0.031011169403757432,0.06795493180179474,0.058566229199770455,0.07249949050910759,0.08334505653637672,0.03978395196235255,0.07317135001337756,0.049388338564005,0.08182283533662925,0.048232897201265036,0.09059451780297671,0.03309669401183632,0.0811842216244212,0.04579431892863573,0.05710621902359434,0.08425960075134865,0.05898649304421579,0.10831985350955406,0.026164771063782916,0.08140221273121362,0.043360442463485194,0.07996188593393662,0.020456813767553973,0.0972896711136826,0.03999733153461458,0.11628991047330951,0.05805469494326979,0.05789999184166903,0.069129938066899,0.03608647256507411,0.07817961903174568,0.034149391792825334,0.10447106414373374,0.07529223730701948,0.06557718775028475,0.08393273082530522,0.03575655985619484,0.06372698673105778,0.06439471258478771
-0.016944801821825953,0.08582832607873737,-0.14011551941267045,0.1883815682318639,-0.11887351443265093,0.5890505309224809,-0.1174836904886342,0.18553196645052608,-0.13791148332164602,0.08036436420432319,-0.009331454628198657,0.07024780353410057,0.15212249434111064,0.059702102580088894,0.09569450050426251,0.005736237655836956,0.09622534626556609,0.007687321305136845,0.12217356245132287,0.03547933829173045,0.07283701654246884,0.03649014670303008,0.07778316245648756,0.10339342947150595,0.04510849634447744,0.07415212282346761,0.02679982107167789,0.08259054516573526,0.051677345026799534,0.09729558365920735,0.03915965829391089,0.0832741733523761,0.028819230802479428,0.06948808918410491,0.053611295096438735,0.07292251801697881,0.08144308969610749,0.03975944731517722,0.07169678344927809,0.051117881042830916,0.07892654596374726,0.05345807901503337,0.09081468325042838,0.03356232856279736,0.08091434960527409,0.04535604450372782,0.056681552595409176,0.0837615988020727,0.05862441718196194,0.1077075480808328,0.026068096761483892,0.08051226300363375,0.04415700435704781,0.08020423309368188,0.0199862651942013,0.09666980923489087,0.039880774221160965,0.11541208102361127,0.058803658240199924,0.0580092710706682,0.06863916848439591,0.035870374697555864,0.07740529717847384,0.03453539377745592,0.10381115550950391,0.07553894955924623,0.06477977933027598,0.08452831538982271,0.03549077735158108,0.0633251593950536
0.08018297894319357,-0.016971137468400156,0.08421013800836077,-0.1396518307877544,0.18649081781487592,-0.1174836904886342,0.5884146595117509,-0.11819665333388546,0.184096124618568,-0.13795814459008304,0.07896153699486204,-0.008487193109534101,0.07092308361018647,0.15140370459775218,0.05898187319483068,0.09422621150364918,0.005733785225465464,0.0947213444636238,0.008485833690036047,0.12289681456984988,0.035003192125585565,0.07258321195920327,0.03499279307080956,0.07800728134314323,0.10169862626724749,0.04594452221209854,0.07349101202552313,0.025756384158513796,0.08158747376023442,0.05049382064033675,0.09645289227030095,0.03771445703380954,0.08311626041092633,0.027096580297377403,0.07062492399986822,0.055016474662394295,0.07319029359604914,0.08057449437150145,0.038769939737714455,0.0706379033000547,0.0504533801309624,0.07786417753688397,0.05527575795815558,0.09154033938637858,0.032842283456406746,0.07985792369166107,0.04435765336288656,0.0554840914836193,0.08294133802030158,0.05711802779393739,0.10762827446347628,0.023920743506108837,0.08258281567943812,0.045341008193276654,0.08028401804825104,0.018667779249107314,0.09642396018322899,0.03783403518725315,0.11708533134649635,0.05879323416001125,0.05681150029342454,0.06811592261598927,0.034035434904251524,0.07831863851490395,0.03297055313759079,0.1043996688318858,0.07365361020934852,0.0661809740173342,0.08387772585621567,0.03455856450522074
0.14025376721989682,0.08027622547254555,-0.016589399125695438,0.08470746709877527,-0.13871146277300203,0.18553196645052608,-0.11819665333388546,0.5890804168868277,-0.11844550816341765,0.18580080807518465,-0.1393183174559582,0.0815665967450308,-0.009930912342996475,0.07003352248630208,0.15197838926464208,0.05882408392600963,0.09580598149585741,0.004750440790986817,0.09743634598441824,0.006726113042676111,0.1210656222086308,0.034032711671800386,0.0723965892099114,0.03617626224656862,0.07803702603228659,0.10331755994596424,0.0466353807578508,0.07392411471179189,0.026249786712000706,0.0819001573346745,0.05114898516129091,0.09647826117129735,0.03901414887472719,0.08248395130422594,0.02980903175384099,0.0701665391322829,0.05608311328483118,0.07333569833305817,0.08158218435275567,0.0379231050524088,0.0724240580187722,0.047572384020492964,0.07746159190794595,0.05489516820880245,0.09180613552677437,0.03325688781720171,0.08025584516673151,0.04482831664887618,0.05581868689126882,0.08352517564163714,0.057186267303213606,0.10847049242470666,0.023144478735260304,0.08226299180306927,0.045602851866841376,0.08084388414992377,0.01877274169298453,0.09724393251672528,0.03714546100973738,0.11702329760896205,0.05925973449458065,0.05701628344227121,0.0688436691613673,0.033672859545159944,0.07893900931175084,0.03273809628781543,0.10514846263045596,0.07309538762009639,0.06643390331945644,0.08425236183361724
0.06432351539840783,0.14030835190144939,0.07866233147019672,-0.015563330028801505,0.08328094483852316,-0.13791148332164602,0.184096124618568,-0.11844550816341765,0.5871025532434511,-0.11691869818953027,0.18283074278099976,-0.1358712993824136,0.0810469198208047,-0.011631675319816672,0.06969122559303037,0.15004564967012649,0.06028863466277758,0.09306289458950821,0.00824393632653341,0.09668147575925078,0.004445791461960762,0.11985533920697684,0.032037830224990974,0.07376861660929462,0.03414218060052613,0.0805579594739253,0.10315510051314027,0.04576838157967152,0.07316223563630214,0.025100508512650152,0.08148364860244411,0.04941447716470532,0.09749351577431231,0.03633117352596913,0.08638664419026305,0.031092601677882237,0.07148314426910096,0.055161549110649986,0.07306806904184401,0.07950739531433591,0.03877400164438624,0.06845538255814276,0.04940959072865466,0.07799079569990591,0.05426615217022955,0.09090615124584306,0.03241200468574861,0.0792363689936238,0.044141300501729146,0.05452853598679463,0.08349213137178435,0.0553564130481279,0.11026818695280081,0.02428770716696762,0.08260329029576911,0.044519015392317805,0.08064231626539294,0.017044618576970146,0.09863977279987209,0.037075153702396516,0.11599957753902801,0.05881344470806252,0.05546013868779583,0.06961792488401655,0.03234554085977381,0.0794389887756053,0.03114019285462755,0.10633444030566963,0.0725389109667793,0.06564789433495806
0.09467144318661437,0.06446881336329324,0.1428231599647388,0.07866928483232492,-0.012032139528338185,0.08036436420432319,-0.13795814459008304,0.18580080807518465,-0.11691869818953027,0.5892061069369334,-0.11676653690983943,0.1848814820757756,-0.1384610042484484,0.08089388910287974,-0.010026968095349953,0.07136848706988357,0.15194321044918813,0.06102129713363241,0.09530363091897823,0.005214304158488177,0.0950908037975986,0.0036046366424031706,0.12153497067813566,0.033172135129673444,0.07595871037644425,0.03502083717982051,0.08222682995623923,0.10500088372478898,0.047635163341388,0.07504169194240856,0.02695739932347563,0.08335120239061077,0.05117379174596814,0.09892508104812284,0.03813877828365245,0.08405069764173796,0.03203130849302292,0.0727616655405823,0.057627816588828235,0.07339859641344972,0.08249404273593355,0.03666961868917582,0.06566198298244424,0.048030741596730486,0.07922485285575534,0.056106263931949875,0.09265248359445168,0.034498624857260435,0.08068032309440874,0.04675634600338007,0.05471114025015859,0.08723181345660304,0.051793449785873885,0.1083795585992246,0.024500285113996486,0.08495072761301622,0.044957407156357335,0.08422742140190485,0.014091861441030267,0.0985786336377033,0.039157175352103654,0.11691029848951807,0.0620187156691471,0.05386430785376554,0.07235108347963527,0.03131866628476708,0.0827335670088965,0.028689587534560794,0.10746477615523486,0.07417319412194247
0.005219746842566482,0.0946311688021831,0.061217707332617805,0.14384284840295075,0.07494234605657606,-0.009331454628198657,0.07896153699486204,-0.1393183174559582,0.18283074278099976,-0.11676653690983943,0.5861421474755949,-0.1146631771318562,0.18605170168342497,-0.14005890368188456,0.07950564507263665,-0.013050112438263936,0.07159284620308214,0.1487272280121078,0.0630471379148405,0.09652599345558442,0.003975493976821101,0.09443128490936424,0.0005179165638681204,0.12216475547811434,0.029713370498549902,0.077902063965264,0.03377026090990357,0.08015760184801285,0.10302289171993641,0.0452622029808079,0.07341489970559749,0.024008024555098997,0.08321723545850458,0.04756200015188541,0.10164186415646509,0.04094350400239933,0.08475272564189258,0.03027757218283546,0.07088605977635479,0.055341195526122704,0.07230012142619098,0.07990494946674556,0.040325328378481184,0.06708949685934958,0.04659802590163037,0.07712639780527128,0.05412397225573289,0.09027398299248796,0.032871122154616565,0.07768700461991113,0.04660426976657758,0.050445620349809775,0.09134997845669393,0.054166353115859725,0.10858060519023104,0.021887439459783824,0.08446361063925918,0.04089424786080915,0.08754648894320866,0.014061554536222392,0.09619889585134732,0.0381177316042577,0.11326652960498754,0.06383235244730094,0.05075685709843006,0.07351987375072365,0.027574969149605014,0.0855156545476546,0.027396926014372085,0.1056143293050647
0.10180269031918021,0.005393684866916615,0.09926549849484699,0.06057650277945154,0.14981731273340446,0.07024780353410057,-0.008487193109534101,0.0815665967450308,-0.1358712993824136,0.1848814820757756,-0.1146631771318562,0.5868984257686658,-0.11805097025652989,0.18691139657934744,-0.13753806068198993,0.08314000334739445,-0.011255570060458448,0.07438548351229238,0.14972675641359673,0.05917707897246122,0.09568972177469004,0.003536086254653107,0.09810848320050448,0.0012755005904342659,0.12659961634284836,0.0293748196308201,0.08040088294931523,0.03697017397455581,0.08332094537450485,0.10645028961927408,0.048192161289662167,0.07719662245221424,0.02588925231893624,0.08697502015475836,0.04768006098596237,0.09747393318848531,0.0414554741764258,0.08717294578923847,0.033987824521153016,0.07267728990351717,0.059088606184564574,0.07179790156548546,0.07472896942670287,0.03801009276197271,0.06926022411667651,0.049810731148066986,0.08016951029812863,0.057766382532486525,0.09278283312942232,0.0374438849083811,0.07797010998899229,0.0531340015816907,0.04418998380275336,0.08791325323349873,0.0542555477230215,0.11263827232138396,0.022644687862273676,0.09070687960993382,0.035769614665456535,0.08750334173077515,0.01770005684626588,0.0977894982234137,0.043706592158274396,0.11048428981798288,0.06859825844472683,0.04896543887619633,0.07926343947164254,0.023304378070634117,0.08749145012175695,0.03024182441437653
0.0010596579615125845,0.10164623316563282,0.003813300571423312,0.09880698457780765,0.057987370781574135,0.15212249434111064,0.07092308361018647,-0.009930912342996475,0.0810469198208047,-0.1384610042484484,0.18605170168342497,-0.11805097025652989,0.5894873014315423,-0.11716201346935488,0.18559995926060655,-0.13821472170373555,0.08076544579220538,-0.01071435710441442,0.07080407412650092,0.15282016148268782,0.06163148665154156,0.09698957998183214,0.0028846508342678357,0.09647021396492493,0.0001761832790335635,0.12468799513928201,0.027925661317812205,0.07910099666358583,0.035604827526477124,0.08211477194716786,0.10494175524514691,0.04725473851043333,0.07514604127265076,0.025767101994033585,0.08360797151325014,0.04924302863790229,0.09603832603391721,0.040696549580713434,0.08504350945735294,0.03460096996302979,0.06958073674178002,0.06275517074690959,0.07353373988832562,0.07575222646691868,0.03716276309952447,0.06798004210247516,0.04859172281146025,0.07871735714928355,0.05675334503386078,0.09096843769043178,0.03729204966227113,0.07536873485811828,0.055588514745418614,0.045407181294567465,0.08756957640474514,0.05259408875034205,0.11232761815750346,0.020139338614183995,0.0927824374264094,0.03585631119460288,0.0860572492090003,0.0170668406743147,0.09555448252599004,0.0448195812553143,0.10857864367500686,0.06931365873765293,0.046667444839762144,0.08097389739372855,0.022519596757295365,0.08634860101714353
0.13149088789802854,0.0010228804602226682,0.09969168366624599,0.004338743277179359,0.09649500207360759,0.059702102580088894,0.15140370459775218,0.07003352248630208,-0.011631675319816672,0.08089388910287974,-0.14005890368188456,0.18691139657934744,-0.11716201346935488,0.5886795539176577,-0.11805505555918518,0.18385524367506234,-0.13830781975197967,0.07902519528939418,-0.009915580062034144,0.07176836511570606,0.1523559727112094,0.06138373523149673,0.09521179538698962,0.003084788908505435,0.09444424630366202,0.0010823268568073048,0.12385893330311389,0.02665466183946161,0.07787476792700401,0.03417338100786644,0.0810708678932651,0.10321416145755487,0.04699194478623832,0.07312460103117756,0.026970116293568522,0.08531247880585996,0.04950197854999721,0.09499257803376168,0.03945716736255947,0.08382711986462589,0.03370534252687923,0.06847628502329188,0.06494918169307949,0.07442218528235132,0.07487703497594314,0.03587730541513905,0.06676485325957386,0.047134613251242845,0.07771854136429963,0.054920792417046956,0.09086985850251388,0.034679183318245196,0.07788610630284915,0.05702094146651341,0.04548753099429897,0.08596282355179856,0.052294456118691386,0.1098361949781777,0.02217716770411175,0.09277352763657536,0.034399069380189835,0.08542059682761519,0.014833654120358645,0.09666607057672762,0.04291512935592458,0.10929483092448591,0.06701907372483079,0.048372891059138015,0.08018239791799699,0.021384780222343427
0.02295287228032331,0.13157688463508813,0.0012618308743807959,0.10019558940276267,0.005084294427722029,0.09569450050426251,0.05898187319483068,0.15197838926464208,0.06969122559303037,-0.010026968095349953,0.07950564507263665,-0.13753806068198993,0.18559995926060655,-0.11805505555918518,0.5891677762466322,-0.11831387092266273,0.18534541799723667,-0.13934813985660532,0.08164633151845534,-0.011521541196222783,0.07000515734770861,0.15142141280614496,0.06109554172723996,0.09634506616133592,0.0029859303233983033,0.0960341593666163,0.0016845750917628825,0.12418938268256646,0.02704502110380024,0.07808112287243883,0.034728357294210505,0.08098657327729679,0.10442846745766922,0.0462664179880879,0.07576866768687615,0.026642905703591173,0.08633880076254494,0.04957410661425888,0.09586913278656073,0.03857896491360138,0.08546241868952162,0.03090784713865594,0.06823260663708537,0.06464447527044213,0.07461901539527203,0.07518906028503942,0.036177938144589805,0.06711920287349982,0.04738884380859885,0.07815652495503747,0.05497923308566743,0.09150359833193658,0.034101912439819755,0.0776730510880115,0.0572739401856002,0.04591697145024377,0.08604343426785857,0.05291474414083898,0.10931189854207037,0.022117864324997055,0.0931239267242005,0.03455307754907559,0.08596974000931662,0.014559997805579475,0.09713414235866537,0.04273990148997101,0.10986005582148052,0.06659737762254736,0.048562783935295915,0.08046601900025914
