0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.5859394382575567,-0.11968073887889483,0.18961480721150747,-0.13984972758652067,0.08238865984974442,-0.013116632396672118,0.07680090129145227,0.14809536388959896,0.06078209981344628,0.09704056776015567,0.002202883704480822,0.09717820979825331,0.000328637243106206,0.12600163198635816,0.0316815710262338,0.07567137840365132,0.03671116222449882,0.07645465435267104,0.1075383406244804,0.04344184489867659,0.08141365124573255,0.02413183980631092,0.08564325198544334,0.05165507445737236,0.09645504832460533,0.0443995467121304,0.08045221496792271,0.033783388423421615,0.0647569359860908,0.06342187472444077,0.06829576902568872,0.0869094699311162,0.033162652105714445,0.06815578727968798,0.04386508081395952,0.07924714518938045,0.0517453968029377,0.09772511387349292,0.032357905943193474,0.08294429144587456,0.045266752095990626,0.05514641994307609,0.0872194135519961,0.057584794932140915,0.10497205734152015,0.025758423319205505,0.07836015358937516,0.050943627535694196,0.08013730667835217,0.020595403438331147,0.09116188694896758,0.03848372094748341,0.1111784452183183,0.0676971175464933,0.05280411390340797,0.0728210701626572,0.03211939873155309,0.07826929129971408,0.03656585017057528,0.09989110162022438
-0.11968073887889483,0.5891544787328873,-0.12257266594998345,0.18893501821384376,-0.13826017871458232,0.0835701534609468,-0.010667377955488434,0.07673839125084733,0.15152511894710463,0.05735413795263884,0.09466666884896216,0.000946202372955392,0.09834326918238713,0.0019440408497167798,0.12769356633030382,0.03337721920957451,0.07738345511997002,0.038395292179292904,0.07819298161778901,0.10917199817926708,0.045274973083561716,0.08285641368023236,0.026298258407611536,0.08633678816964645,0.05475232687122817,0.09438046249317628,0.045791597863776456,0.08152094276743024,0.036305112617067994,0.06447359490339237,0.0668337250834461,0.06486514523989524,0.08452072249152404,0.03186846276204122,0.06926672619073719,0.04553317302289253,0.08083303868584803,0.053637280124689934,0.09903993634520011,0.03472509017952696,0.08312697068196684,0.04865659140573305,0.051933317012328555,0.08557423092732232,0.057912878089383044,0.10711963511967702,0.026159747281570896,0.0816178282633005,0.04825217643528239,0.08005134698512811,0.022481139574794116,0.09198720772110283,0.04139286577540297,0.10972989245801701,0.07017765064824263,0.05187254714660196,0.07581175884214851,0.02989404614304563,0.07929285108609653,0.03805140994025312
0.18961480721150747,-0.12257266594998345,0.5894933220425126,-0.12105621875932325,0.18507083077123385,-0.13764671796831432,0.08011292768649733,-0.011397466080881805,0.07139724774712922,0.155259860927237,0.05681267455820074,0.0981638063786792,0.0002989750220263563,0.09543717324555322,-0.000413583270230285,0.12390217361222267,0.0325018752315317,0.07319966600726897,0.03917640415234162,0.07706242115747466,0.10603515475265954,0.04318645199232927,0.07858582790531161,0.02651082039597717,0.08102468800496024,0.058555639469435254,0.09243028783757498,0.043450505339720766,0.07795885639623971,0.034919418342581936,0.06041951504684475,0.06776548241371846,0.06732712970671255,0.08283691798161387,0.03371961681714626,0.0696772221881933,0.04495902842303626,0.07789170555458406,0.05139869470104881,0.09496625635369466,0.034321045567059894,0.07726761015256256,0.05409922400922543,0.05433913121908987,0.08431298701889513,0.05457407798033908,0.10543146380831529,0.021634870340765576,0.08295164339448632,0.04632002164744326,0.07826525116357573,0.018878476544206046,0.09214358103067843,0.044334094962745325,0.10772894340120198,0.06927744486659264,0.04885856385376293,0.07509447715867222,0.031188467113233684,0.07791473215801
-0.13984972758652067,0.18893501821384376,-0.12105621875932325,0.5892750658554692,-0.12041855773178427,0.1841505300236875,-0.13766293984548467,0.0804406711742908,-0.011220222070425882,0.07186154000036718,0.15683251237655044,0.056131686231165275,0.09775716875841892,0.0005386301877766208,0.09541372226365476,0.00013435169338754885,0.12327430444411042,0.03321334842624859,0.07189421909436695,0.038695417741531964,0.07727000232393211,0.10604639952896248,0.04365714126975682,0.07810462747745718,0.026866385891835088,0.08068844944375833,0.05854051398635889,0.09275622474411249,0.0434348300774839,0.0786749898753659,0.03459206477472556,0.062006521758142634,0.068145236792377,0.06873994427361191,0.08146184357975185,0.03260253737026957,0.06900095417543411,0.04505484218505394,0.0780360604923734,0.051675936297199083,0.09502352050589163,0.03472837786084579,0.07692601013423396,0.0540766925027549,0.05465621454900581,0.0844217246623998,0.0550200941915189,0.10538050039754093,0.022638808902766608,0.08377360892758588,0.04595725200390167,0.07923486011098961,0.017154107233891203,0.09179456068183137,0.04371749477543841,0.1086211739384356,0.06877463708480941,0.05041668701247038,0.07399201044480459,0.030891103473133855
0.08238865984974442,-0.13826017871458232,0.18507083077123385,-0.12041855773178427,0.5874415523496055,-0.11803080940802249,0.1840120303165163,-0.13853992132589804,0.07970883420170957,-0.012214250996606453,0.06780764041370353,0.15875782292917195,0.057138902858727955,0.09699236835717177,0.0004758941857199094,0.09381368189190381,0.00169600274322603,0.12123520277318899,0.03659573151162252,0.07306658709597705,0.038000705510109714,0.07713246417248287,0.10461914164335737,0.04489999623939371,0.07691783196281977,0.027925142291214573,0.08062561838800818,0.05758426874664096,0.09261086549619528,0.041529501417986794,0.07930185185490238,0.030578131907970207,0.06116261948871597,0.06444100680918419,0.07235628046295192,0.08434274114695656,0.034303764811447195,0.06860252699017112,0.044568751837020366,0.07711424711736793,0.05150831095419695,0.09367571434907064,0.0358862213582037,0.07710896238134338,0.05319934074265304,0.05420400763916014,0.08319209696650033,0.054914931781707865,0.10288005295461172,0.02043411393235727,0.08460922823306495,0.043287629714235665,0.08365707767279913,0.018200692267743557,0.09326875262006551,0.04138666973646059,0.10975132705487495,0.06474877208903626,0.0533062063894494,0.07468144634895982
-0.013116632396672118,0.0835701534609468,-0.13764671796831432,0.1841505300236875,-0.11803080940802249,0.586633855003036,-0.11620157159313849,0.18457162926814183,-0.13560802278703762,0.0779665606510628,-0.01110344097429296,0.06559232782300603,0.15888906505349165,0.0588090852688651,0.09823331755811292,0.002777992836290208,0.09395040858638516,0.004292265775219755,0.12013683651062365,0.03694498704676661,0.07484264116479401,0.039116766738475195,0.07964885955929919,0.10425433345655116,0.04790977443758609,0.0747201806686845,0.028953864025742373,0.08204061929552678,0.059469532432505294,0.09372220878397022,0.04351318438865795,0.07963706725966757,0.0294681670371744,0.06279700894182182,0.06273741076101805,0.0715534944210823,0.08429403420152702,0.03591740385380711,0.06986801488077846,0.046879246050815525,0.0773589886207207,0.05483608174930548,0.09060385849397462,0.03459559294014098,0.07794532451570403,0.055031021028502686,0.05533478006462727,0.0855706759717779,0.05473130167249915,0.10433725672641193,0.021193690986738244,0.08703167303428089,0.042302122678367325,0.08191098755776909,0.018941644106576828,0.09421418298074208,0.04272566028387785,0.11094799240561924,0.06348377289984879,0.05388314659270453
0.07680090129145227,-0.010667377955488434,0.08011292768649733,-0.13766293984548467,0.1840120303165163,-0.11620157159313849,0.5878045367130856,-0.11668506485973391,0.18593385987797703,-0.1378584573626753,0.0746742963625472,-0.010748850988074918,0.0667020240449185,0.15931424474054964,0.059634756278535435,0.09826889970275753,0.004450712681397601,0.09375395881597547,0.006916282879214395,0.12156924278349013,0.037516683534445844,0.07550341973393211,0.039480091809989286,0.08064083702866025,0.105213569137551,0.047403177657173744,0.07539373003340609,0.029003194406867754,0.08324451705294958,0.05834428133457614,0.09577531993721605,0.03970563781927929,0.07799096559414054,0.02690356942632333,0.06522339889808389,0.06506746122508222,0.07323413143838976,0.08504816278399412,0.0363337398256675,0.07059353903162754,0.04688552840644146,0.07838364922290002,0.053803182340060665,0.08986382731019055,0.03430998121434368,0.07880141171635391,0.05460106839725806,0.056932591177600855,0.08291766996199597,0.05355191956980272,0.10572401102780693,0.020236908680032546,0.09078511008703222,0.04210672093919361,0.0839283402703074,0.01726847092558321,0.09631300056001288,0.03952316734489573,0.11295563806702821,0.06459228600188997
0.14809536388959896,0.07673839125084733,-0.011397466080881805,0.0804406711742908,-0.13853992132589804,0.18457162926814183,-0.11668506485973391,0.5875324667449745,-0.11753585411835918,0.1862268674210901,-0.1387426222800733,0.07552129898417885,-0.010632224398825765,0.0661656088923049,0.15899088909522993,0.05881418086277984,0.09846661824493937,0.0034903823567261068,0.09453507742141619,0.0070023096320597665,0.12101646334602088,0.03721380299139623,0.07465432022204994,0.039757298647799776,0.07970265887840723,0.10592719058558575,0.047133512133905583,0.07489340860245976,0.028504503314609655,0.08267984697954191,0.057935563835095565,0.0950933652164651,0.03986097277307148,0.07702632686292064,0.02787264549634424,0.0658551178456272,0.06533286776726759,0.07276652772010209,0.08465561776852981,0.0356119356006163,0.07050667047681553,0.045842929505544264,0.07933322913917991,0.05415699317246704,0.08952166720111666,0.033779201572873944,0.07833234499977808,0.053983523464123113,0.05660708255588827,0.08222094482704358,0.05348401821573519,0.10471386678491132,0.021144158034176314,0.09138265310138509,0.04213852925914026,0.08334235604286676,0.017097764705912618,0.09541128044542779,0.04027313216605707,0.11291220624345796
0.06078209981344628,0.15152511894710463,0.07139724774712922,-0.011220222070425882,0.07970883420170957,-0.13560802278703762,0.18593385987797703,-0.11753585411835918,0.5889415399394703,-0.12054328976967638,0.18102517285901024,-0.13772313294367888,0.07716378206600367,-0.010357891954763306,0.06713715824634864,0.15853999509393937,0.061303396423015855,0.09760181241254134,0.007682945056222249,0.09661579828590171,0.007474101067199218,0.12176704655279512,0.03720954094201687,0.07622821900800839,0.040542380045159136,0.07942129884553753,0.10671614666358831,0.04689772213270833,0.07629338629376235,0.02656629377946363,0.0853372037965353,0.05212779897730876,0.09285751308517078,0.035640433872948594,0.08105388586866363,0.03155771011489732,0.06839689289761837,0.06611500031170717,0.07311622598180165,0.0852419621020233,0.03556776439365485,0.07132059930622875,0.044960511514405395,0.07850154323173615,0.053543570922387894,0.09040957161947893,0.03288387950167766,0.08021746560439243,0.05002823915754887,0.05451155784313862,0.08414299425636945,0.05151221404338816,0.11058264565639916,0.021232514083315144,0.09425848855488841,0.0394114870016519,0.08620982635840262,0.01201245476983408,0.09871208094023463,0.04181616312410164
0.09704056776015567,0.05735413795263884,0.155259860927237,0.07186154000036718,-0.012214250996606453,0.0779665606510628,-0.1378584573626753,0.1862268674210901,-0.12054328976967638,0.5924090359957519,-0.11724160648879509,0.18168375992282326,-0.13908071264519486,0.07585968438396896,-0.01192129483951281,0.06598157455240473,0.1565231944880824,0.06027603591100161,0.09507337953978134,0.005843532372894201,0.09508960481231135,0.006163425473381213,0.12012555948565475,0.03622929947732791,0.0736530440186252,0.04219668786876161,0.07813799820006931,0.10597383731442525,0.044581439403564925,0.07706776187142822,0.023212076316209588,0.08961512582329463,0.05458455297629513,0.09505724837159914,0.03363536083187103,0.07872521580266721,0.029621416681047362,0.06673655730046417,0.06501706568025667,0.0711520074994963,0.08511619447367694,0.03276240350114673,0.07401171900650642,0.046448088044920226,0.07842985414773285,0.05165881685330789,0.09036372635770107,0.029869499417210836,0.08340011981712853,0.05069836173637741,0.05252680877236238,0.0840864095534879,0.047612097078176506,0.1116555243176118,0.018521409985489963,0.09575211301189726,0.036315965117787584,0.08936527402896031,0.010283441033074688,0.09714018744340511
