0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.5855873171669655,-0.11008494948786976,0.18773502148079213,-0.13239101023090913,0.08288560178825628,-0.012280624425580793,0.08085413781463296,0.1523360350895523,0.06550815085624981,0.09650204990257213,0.005165262527080424,0.09894730751607118,0.001220965022971523,0.12256471773525522,0.03415336875280785,0.07800455675059179,0.04081043487293634,0.08065875319034226,0.10212377850598706,0.04362104266391205,0.08172456894010392,0.030051082315376468,0.09654418850792179,0.062379745813108796,0.0960365379966492,0.03859553069196518,0.07941769538637686,0.027056095097256185,0.06503945379312646,0.06575247980214408
-0.11008494948786976,0.5890153108642493,-0.10769803338204835,0.18902821863390912,-0.13350109744038816,0.08121878842259664,-0.013865302096436707,0.07896370490566193,0.15102222062679366,0.06314278142225233,0.09631951071755797,0.0017780220384198578,0.10215794712072222,0.0028648863680099373,0.12223688610304059,0.032007437415645656,0.0776035404633339,0.037555257696044626,0.08334814088915257,0.10220967229819268,0.04173675222748928,0.0808998809003273,0.027144167784004393,0.09799163073491819,0.059901114412629075,0.09696739056758812,0.03560713482463383,0.0816413419078135,0.026033320023218006,0.06355503292818572
0.18773502148079213,-0.10769803338204835,0.5885586793318737,-0.105950121032617,0.1859756025671092,-0.1330920270014711,0.07894096385913515,-0.015917950956422545,0.07593620850278746,0.14998510761562786,0.06050902964384852,0.09617729526853877,0.0043888661825271895,0.10194192452224489,0.0018540051082714724,0.11862054887949308,0.03235063149552325,0.07283767596614367,0.04162358806492822,0.0837253212991223,0.09950426576340006,0.040422023840380544,0.07670147733502987,0.02893526007433679,0.09390019203256014,0.06236336336432498,0.09423290753968588,0.03586338747788683,0.07971761835648847,0.023463429429709762
-0.13239101023090913,0.18902821863390912,-0.105950121032617,0.5887075498258431,-0.10545703266388763,0.18471893394360517,-0.1332200757829265,0.07852234073907836,-0.015568507970999618,0.07479992355738824,0.15091890523565074,0.05834467681897331,0.09723838766319443,0.0055533038485023915,0.10213129600816527,0.001893310011215037,0.11822029818091978,0.03212234099207007,0.07297395430765127,0.04152904217660003,0.08357182927701098,0.09948935428873829,0.0401951279572244,0.07693422461237333,0.028946431996568187,0.09352571442956968,0.0614974665317545,0.09558859948302457,0.035962175218134086,0.07977214104663911
0.08288560178825628,-0.13350109744038816,0.1859756025671092,-0.10545703266388763,0.5866141141160478,-0.10322829864251883,0.18396843322785822,-0.1334001967564956,0.07667454333477441,-0.014146281691152222,0.07216188033241173,0.15440056011774003,0.05770876800696785,0.09524193740288621,0.00481737537489827,0.10054280896631855,0.0026928974035895013,0.11658519613883071,0.03361401676147945,0.07328763208747358,0.04063996276422895,0.08304211310633146,0.09809113694686171,0.04056916525222704,0.07519153221162547,0.030596960435212227,0.09379010914067099,0.059387110290621346,0.09461616182524109,0.034789830879623306
-0.012280624425580793,0.08121878842259664,-0.1330920270014711,0.18471893394360517,-0.10322829864251883,0.5862616279528131,-0.10158766598888283,0.18543317237930843,-0.13119611289489774,0.07737280664824887,-0.012200382055480578,0.07216683360783391,0.15256139821405568,0.05791754903380272,0.09598116725614209,0.007433055908506426,0.10027665331139132,0.006127364295502339,0.11365075038924746,0.03333711518275987,0.07523617261169877,0.04158957988439947,0.08606647989751602,0.09680704937250416,0.04352697936499953,0.07339487987973513,0.0325343129561593,0.09366617337668828,0.06078205150331331,0.09647615426663742
0.08085413781463296,-0.013865302096436707,0.07894096385913515,-0.1332200757829265,0.18396843322785822,-0.10158766598888283,0.5863431831746811,-0.10112193372797348,0.1848694078615175,-0.12976458119330558,0.07606769837198783,-0.009405985742816213,0.07089065502372088,0.1510471944544743,0.05763527847904116,0.0957968389692819,0.007963458425499951,0.10039603513357626,0.006101255151285788,0.1137869704145499,0.03343579896425243,0.07520693167732488,0.04172810387088151,0.08583152820971675,0.09664157485085256,0.04410226236411559,0.07441400424471312,0.0307901495372804,0.09346738034307435,0.06061666510041623
0.1523360350895523,0.07896370490566193,-0.015917950956422545,0.07852234073907836,-0.1334001967564956,0.18543317237930843,-0.10112193372797348,0.5871297831611482,-0.10113167289985846,0.18638580675960836,-0.13053510654786565,0.07870594417949497,-0.011046128193074285,0.06951117408791406,0.1509559855380445,0.05808114633474386,0.09623431093731113,0.0088899592898442,0.09967604201761365,0.006164190682243511,0.11434182955045066,0.033633228039873016,0.07605431861505808,0.04120209920185699,0.08637626123020554,0.09675873005199777,0.045523090227910644,0.07273866891847244,0.030933097438492697,0.09375205383628514
0.06550815085624981,0.15102222062679366,0.07593620850278746,-0.015568507970999618,0.07667454333477441,-0.13119611289489774,0.1848694078615175,-0.10113167289985846,0.5855265719697355,-0.0996169389636236,0.18395616671590423,-0.1270268199793026,0.07784964952611884,-0.013033038600420608,0.06885640822165448,0.14966228153991942,0.058855511791025765,0.0949896396247757,0.010048754841847644,0.09995960223877903,0.005496910430705695,0.11391948524679915,0.03257913276233736,0.07628060508169224,0.03979314858770712,0.08782849567020996,0.09725224291012538,0.043382413041422326,0.07192250139574766,0.029970051184629316
0.09650204990257213,0.06314278142225233,0.14998510761562786,0.07479992355738824,-0.014146281691152222,0.07737280664824887,-0.12976458119330558,0.18638580675960836,-0.0996169389636236,0.5869831423552809,-0.0987693919251523,0.1856553999661831,-0.12935024165607323,0.07710702056593602,-0.012581538282641877,0.07094803245281887,0.14975981166167635,0.0618211059907245,0.09250183931376618,0.009898124395616941,0.1016609040795054,0.0062791258907680236,0.11655122463377073,0.03135490369591222,0.07867187751811688,0.038628619999421736,0.09007870540678783,0.0960898430892047,0.04443691825097451,0.07338902769824454
